State,AccountLength,AreaCode,InternationalPlan,VoiceMailPlan,TotalDayMinutes,TotalEveMinutes,CustomerServiceCalls,Churn
WV,62,415,no,no,189.5,103.8,2,FALSE
AZ,82,415,no,yes,137.8,235.5,2,FALSE
ME,52,510,no,no,129.3,142.7,3,FALSE
NH,146,510,no,no,115.6,213.6,1,FALSE
RI,120,415,no,yes,221.9,254.7,2,FALSE
ID,130,415,no,no,263.7,186.5,1,TRUE
WI,90,408,no,no,61.3,194.4,1,FALSE
NM,147,408,yes,no,183.8,164.7,1,FALSE
WY,159,415,no,no,167.4,143.8,0,TRUE
IL,74,510,no,yes,154.1,195.3,4,FALSE
TX,130,408,no,no,252,170.2,0,FALSE
RI,155,408,yes,no,163.1,291.7,0,FALSE
MI,87,415,no,no,198.3,187,2,FALSE
OR,81,415,no,no,324.7,236.4,0,TRUE
VA,99,510,no,no,128.3,215.3,2,FALSE
SD,131,510,no,no,187.9,200.5,2,FALSE
AL,89,510,no,no,129.2,214.1,5,TRUE
MS,123,415,yes,no,125.5,128.9,4,TRUE
MS,130,510,no,yes,257.2,224.3,1,FALSE
HI,99,415,no,no,124.6,146.4,1,FALSE
WV,36,408,no,no,175.1,216.9,1,FALSE
WV,87,415,no,no,124.3,173.4,3,FALSE
WV,139,415,no,no,271.6,156,2,FALSE
IN,189,510,no,no,219.9,143.3,1,FALSE
NM,96,415,no,yes,183.3,201.4,3,FALSE
DE,112,408,no,no,101.1,214.4,2,FALSE
NC,75,408,no,no,203.3,228.9,1,FALSE
NM,178,415,no,yes,175.4,190,2,FALSE
SC,112,415,no,no,266,214.6,2,TRUE
NJ,108,415,no,yes,171.6,136.1,0,FALSE
AZ,100,510,no,no,78.7,225.6,0,FALSE
RI,121,510,no,yes,211.9,215.1,0,FALSE
SD,116,415,no,no,63.7,195.8,1,FALSE
NH,161,415,no,no,173.4,213.7,1,FALSE
AL,19,415,yes,no,237.7,207.1,0,FALSE
WV,104,415,no,no,225.9,162.8,1,FALSE
ID,119,415,yes,yes,173,209.4,0,FALSE
MD,125,415,no,no,224.9,143.8,0,FALSE
IN,156,510,no,no,237.7,181.5,1,FALSE
WY,109,415,no,no,137,217,2,FALSE
NH,95,510,no,no,142.5,176.1,2,FALSE
MN,90,408,no,no,142.4,126.2,1,FALSE
MA,105,415,no,yes,147,197.3,2,FALSE
NH,101,510,no,no,220.3,188.6,1,FALSE
MN,95,415,no,no,149.2,260.7,1,FALSE
IA,123,415,no,no,204.4,137.5,0,FALSE
NY,160,408,no,no,216.8,207.3,1,FALSE
AL,141,510,no,yes,308,247.8,1,FALSE
WV,87,415,no,no,58,67.5,0,FALSE
NM,81,415,no,no,173.2,236.2,2,FALSE
CA,75,415,no,yes,210.3,241.8,4,FALSE
MA,126,408,no,yes,58.9,305.5,0,FALSE
ME,28,415,no,no,236.8,167.1,3,FALSE
FL,153,415,no,no,228.9,160.7,0,FALSE
NH,97,408,no,yes,90,276.3,2,TRUE
IN,115,408,no,no,146.7,106.2,2,FALSE
WI,95,408,no,no,237.3,154,1,FALSE
MA,17,415,yes,no,162.8,229.6,0,TRUE
NH,105,415,no,yes,186.9,256.3,1,FALSE
TX,121,415,no,no,86.1,259.8,2,FALSE
NC,125,408,no,no,212.3,215.4,2,FALSE
CT,124,415,no,no,151,120.6,2,FALSE
NJ,35,408,no,no,158.6,130.4,2,FALSE
WY,134,510,no,no,296,226.4,0,TRUE
LA,123,510,no,yes,212.3,251.5,3,FALSE
NV,124,415,no,no,234.4,179.3,3,FALSE
WV,133,510,no,no,176.8,187.5,2,FALSE
AR,185,415,no,yes,157.3,257.7,0,FALSE
SC,1,415,no,yes,146.6,172.8,1,FALSE
KS,107,415,no,no,260.5,102.4,1,FALSE
NY,91,415,no,yes,146.1,277.4,1,FALSE
MI,178,408,yes,no,124.5,141.2,2,TRUE
MA,123,415,no,no,209.4,237.4,1,FALSE
UT,170,415,no,no,285.7,167.5,1,TRUE
HI,135,415,no,no,190.9,161.4,1,FALSE
PA,85,408,no,no,144.4,264.6,1,FALSE
OR,134,415,no,yes,208.8,132.9,2,FALSE
TN,148,415,no,yes,77.6,207,1,FALSE
CT,93,415,no,no,271.1,237.4,1,TRUE
AZ,138,415,no,no,240.8,144.5,0,FALSE
OR,159,510,no,no,114.8,192.6,0,FALSE
DE,103,415,no,yes,138.8,142,1,FALSE
MA,150,408,no,yes,209.8,155,0,FALSE
CT,37,408,no,no,134.9,248.4,3,FALSE
AR,33,415,yes,no,164,153.1,0,FALSE
SD,55,415,no,no,245.5,192.7,1,FALSE
CT,134,408,no,yes,80.3,199.9,0,FALSE
CT,107,408,no,no,90.7,207.5,2,FALSE
MA,80,408,no,yes,190.3,256.6,1,FALSE
MS,78,408,no,no,108.6,209.9,1,TRUE
MT,85,408,no,yes,89.8,233.2,4,TRUE
AK,61,415,no,yes,252.4,187.8,2,FALSE
DE,97,415,no,yes,183.4,269.1,5,FALSE
OH,136,408,yes,no,183.4,141.9,2,FALSE
MN,135,408,no,no,155.2,135.9,3,FALSE
CA,87,415,no,yes,165.8,186.9,1,FALSE
OH,165,510,no,no,209.4,273.8,0,FALSE
NV,148,415,no,no,279.3,201.6,2,TRUE
SC,99,415,no,no,174.1,99.1,2,FALSE
WV,123,415,no,no,175.7,184.6,2,FALSE
NM,127,415,yes,no,256.5,222.1,1,FALSE
WY,151,415,no,no,170.2,187.5,0,FALSE
CA,185,408,no,no,139.6,250.2,1,FALSE
KS,65,415,no,yes,208.8,142.1,4,FALSE
WY,58,510,no,no,210.1,248.9,4,FALSE
OK,104,415,no,no,113.6,158.6,2,FALSE
UT,44,415,no,no,202.6,163,0,FALSE
MA,58,408,no,no,174.4,265.8,4,FALSE
UT,108,415,no,no,210.6,164.2,0,FALSE
MN,132,510,no,no,121.5,253,1,FALSE
NE,80,415,no,no,127.8,181.6,2,FALSE
OH,162,415,no,no,135.2,242,2,FALSE
KY,110,510,no,no,99.4,275,2,FALSE
WA,96,415,no,no,276.9,246.9,1,TRUE
NY,168,408,no,no,163.4,240.1,2,TRUE
IN,72,510,no,no,287.4,235.3,4,TRUE
CO,125,408,no,yes,120.5,227.8,1,FALSE
DC,170,510,no,no,184.1,204.9,2,FALSE
AK,71,510,no,no,185,232.5,3,FALSE
SC,124,415,no,no,160.9,144.2,1,FALSE
KS,68,415,no,no,207.6,251.6,2,FALSE
UT,97,415,no,no,209.2,0,1,FALSE
IL,98,510,yes,no,158.4,306.6,1,FALSE
DC,24,408,no,no,149,131,2,TRUE
DC,136,510,no,no,204.5,208.8,0,FALSE
OK,44,408,no,no,288.8,175.9,0,TRUE
KY,96,415,no,yes,108.6,206.4,0,FALSE
NE,31,415,no,no,97.5,260.4,1,FALSE
AL,72,415,no,no,166.5,261,0,FALSE
HI,24,415,no,no,156.2,90,1,FALSE
SC,112,415,no,yes,225.2,256.8,4,FALSE
GA,117,415,yes,no,287.4,259.6,1,TRUE
KS,137,415,no,yes,175.3,241.3,0,FALSE
PA,136,408,no,no,102.1,219.5,0,FALSE
UT,95,415,no,no,157.9,259.6,0,FALSE
OR,82,415,no,yes,146.5,246.4,1,FALSE
ND,145,415,no,no,245.8,286.7,1,TRUE
KY,56,415,yes,no,177.7,215.6,1,FALSE
MN,155,408,yes,no,250.8,152.5,2,FALSE
OH,133,408,no,no,117.8,199.2,0,TRUE
TX,53,415,no,no,119.7,189.7,2,FALSE
WY,123,415,no,no,242.2,226.1,5,TRUE
GA,136,415,no,no,163.4,249.3,7,FALSE
TX,57,415,no,no,161,208,3,FALSE
WV,62,408,no,no,128.7,169.5,1,FALSE
NM,112,415,no,no,81.6,268.1,1,FALSE
MI,55,415,no,yes,207.7,199.7,1,FALSE
NC,95,408,no,no,128.6,216.2,6,TRUE
NY,125,415,no,no,233.3,209.8,1,FALSE
TX,1,415,no,no,182.1,134.9,5,TRUE
KY,98,415,no,yes,168,163.2,6,TRUE
SD,105,415,no,no,251.6,175.1,1,FALSE
ID,113,415,no,yes,183.8,183.4,0,FALSE
OR,99,408,no,no,256.4,214.5,3,TRUE
WI,103,415,no,no,180.2,97.7,1,FALSE
WV,177,408,no,no,227.8,161.8,1,FALSE
SC,149,415,no,yes,147.8,276.8,0,FALSE
CT,160,415,no,no,234.9,270.8,1,TRUE
NV,116,408,no,no,110.9,213.4,2,FALSE
ND,90,415,no,yes,124.5,231.7,1,FALSE
MI,148,415,yes,no,233.5,187.7,0,TRUE
MT,147,415,no,yes,197.3,141.1,2,TRUE
NE,95,510,no,no,58.2,202.1,0,FALSE
UT,201,510,no,no,212.7,225.2,1,FALSE
WV,80,415,no,no,151.5,131.7,0,FALSE
AR,122,415,yes,no,146.3,218.7,1,FALSE
MT,132,408,no,no,195.1,148.8,0,FALSE
UT,83,510,no,no,208.9,214.8,1,FALSE
HI,99,408,no,no,135.7,208.4,7,TRUE
KS,84,415,no,no,225.9,275.6,3,TRUE
NY,46,415,no,no,122.2,167.2,1,FALSE
OH,87,510,no,no,153.3,224.5,2,FALSE
HI,150,415,no,no,214,192.4,1,FALSE
KS,73,408,no,no,194.8,167.2,1,FALSE
IN,7,415,no,no,206.7,281.1,3,FALSE
OR,89,415,no,yes,188,151.3,2,FALSE
NY,131,408,yes,no,122.3,118.8,3,TRUE
VA,105,415,no,no,259.3,175.2,3,FALSE
MI,108,408,yes,no,115.1,211.3,2,TRUE
ID,47,415,no,yes,172.9,137.6,1,FALSE
MO,101,415,yes,no,156.4,130.4,1,FALSE
AL,182,415,no,yes,128.1,143.4,1,FALSE
OR,161,408,no,no,196.6,170.2,1,FALSE
VT,128,408,no,no,227.9,302.6,1,TRUE
AZ,69,415,no,yes,194.9,191.6,2,FALSE
VA,113,408,no,yes,44.9,134.2,1,FALSE
PA,87,408,no,yes,262.8,215.8,0,FALSE
CO,71,415,no,no,211.2,252.7,0,FALSE
KY,76,415,no,no,204,225.1,1,FALSE
NJ,87,510,no,no,223.2,127.5,3,FALSE
IL,117,408,no,no,119,187.5,1,FALSE
WA,177,415,no,no,266.1,225.2,3,TRUE
WV,95,415,no,no,134.4,152.4,1,FALSE
RI,76,415,no,no,171.1,257.2,1,FALSE
OH,66,415,no,no,170.5,254.3,2,FALSE
MO,110,415,no,no,178.5,146.9,1,FALSE
MD,204,510,no,no,205.2,154.8,3,FALSE
OH,32,415,no,yes,232.8,183.5,0,FALSE
VA,133,408,no,yes,239.9,253.8,5,FALSE
FL,185,408,no,no,55.6,288.7,2,FALSE
CO,103,415,no,yes,153.5,241.9,1,FALSE
NY,91,510,no,no,109.8,189.6,1,FALSE
WV,131,415,no,no,196.1,185.5,2,FALSE
LA,153,510,no,no,166.8,143.5,0,FALSE
MA,132,415,no,yes,113.2,269.9,2,FALSE
UT,148,510,no,no,203,150.9,1,FALSE
AL,141,408,no,no,242.8,234.1,5,FALSE
ME,105,415,no,no,156.5,140.2,2,FALSE
TX,169,408,no,no,266.7,158.2,3,TRUE
ND,127,415,no,yes,182,216.1,1,FALSE
CO,57,415,no,no,85.9,193.9,0,FALSE
LA,123,415,no,yes,146.6,114.8,0,FALSE
MT,103,510,no,yes,110.5,208.3,4,TRUE
OR,101,415,no,no,118.6,199.6,1,FALSE
NH,123,415,no,yes,197.6,80,2,FALSE
NE,78,510,no,yes,210.3,192.2,6,FALSE
WV,101,415,no,yes,220.3,285.8,4,FALSE
NV,129,415,no,no,150,232.4,1,FALSE
MA,67,415,no,yes,161.7,207.6,0,FALSE
MI,37,415,no,no,191.4,167.4,3,FALSE
KY,64,415,yes,no,146.7,148.3,3,FALSE
WV,173,510,no,no,109.4,101.3,1,FALSE
KY,135,510,no,no,144.1,249.8,1,FALSE
NJ,75,415,no,yes,248.9,170.8,1,FALSE
ME,88,415,no,no,85.7,221.6,4,TRUE
TX,112,415,no,no,214.8,209.7,3,FALSE
MN,113,408,no,no,158.9,242.8,0,FALSE
VA,121,510,no,yes,110,141.5,2,FALSE
DC,70,415,no,no,152.8,183.6,1,FALSE
MD,90,415,no,no,145.6,197.1,0,FALSE
RI,39,408,no,no,93.3,199.6,0,FALSE
MA,142,408,no,no,216.8,187.8,0,FALSE
MD,176,408,no,no,201.9,154.7,1,FALSE
NM,105,408,no,no,146.4,225.1,1,FALSE
MN,57,415,no,no,272.7,224.9,2,TRUE
MI,110,510,no,no,18.9,258.4,1,FALSE
AZ,88,415,no,no,172.8,193.4,2,FALSE
AL,95,408,no,no,190.2,157.1,0,FALSE
MI,147,415,no,no,130.6,208.1,3,FALSE
SC,101,415,no,no,158.4,188,4,TRUE
MS,115,415,no,no,166.5,236.2,1,FALSE
MS,103,415,no,no,129.3,202.8,2,FALSE
CA,82,415,no,no,199.3,193.4,0,FALSE
MD,141,415,no,no,185.1,233,0,FALSE
ND,149,408,no,no,175.4,197.4,2,FALSE
IL,131,510,no,no,263.4,151.9,2,FALSE
SD,119,510,no,no,94.2,264.1,1,FALSE
AL,112,510,no,no,189.4,219,3,FALSE
NV,116,510,no,yes,118,167.2,2,FALSE
LA,94,415,no,no,212.1,189.4,3,FALSE
VA,90,408,no,no,222,187,2,FALSE
DE,114,415,no,yes,222.8,180.5,0,FALSE
CT,63,408,no,yes,190,116.6,1,FALSE
CO,130,408,no,no,271.8,237.2,4,TRUE
MA,122,408,no,yes,195.4,268.2,3,FALSE
OR,166,510,no,no,199.6,214.3,3,FALSE
WA,62,415,no,no,100,173.5,0,FALSE
SC,78,415,no,yes,160.6,223.1,2,FALSE
IN,148,415,no,yes,158.7,160.5,1,FALSE
MD,154,510,no,no,154.5,214.2,3,TRUE
NV,110,408,no,yes,192.3,129.3,1,FALSE
TX,75,415,no,no,305.1,188,0,TRUE
ND,84,408,no,yes,193,153.6,2,FALSE
WV,113,510,no,no,72.5,204,1,FALSE
CO,181,510,no,yes,105.2,341.3,2,FALSE
TX,51,415,no,no,180.5,134.7,2,FALSE
FL,102,408,no,yes,214.7,314.3,0,FALSE
AL,107,408,no,no,86.8,108.1,1,FALSE
WV,88,510,no,no,131.5,174.8,5,TRUE
MI,82,415,no,no,135.4,237.1,0,FALSE
VA,117,408,no,no,97.1,228,1,FALSE
MS,68,415,no,no,94.1,147.6,0,FALSE
SD,27,510,no,no,226.3,274.3,2,TRUE
MN,91,415,no,no,133.8,158.8,1,FALSE
AL,181,415,no,yes,190.3,249,1,FALSE
CO,118,415,no,yes,294.9,165.7,3,FALSE
PA,129,510,no,yes,211,155.1,1,FALSE
AR,115,415,no,no,139.3,192.3,7,TRUE
HI,108,415,no,no,291.6,221.1,2,TRUE
DE,139,408,no,no,139,132.9,0,FALSE
WV,102,408,no,no,234.8,199.2,4,FALSE
OK,149,408,no,no,187.6,201.4,1,FALSE
OR,113,415,no,no,159.8,210.1,2,FALSE
ND,131,408,no,yes,177.1,194,1,FALSE
MO,83,408,no,no,117.9,160.4,0,FALSE
AR,96,415,no,yes,247.6,256.3,2,FALSE
GA,98,408,no,no,169.9,138.3,1,FALSE
TN,3,415,no,no,185,203.7,3,FALSE
MA,77,408,no,yes,204.9,201,0,FALSE
ND,75,408,no,yes,225.5,182,3,FALSE
IA,40,510,no,no,169.7,141.4,4,TRUE
NJ,108,415,no,no,239.3,223.4,0,FALSE
MT,100,415,no,no,113.3,197.9,4,TRUE
AL,16,415,no,no,161.9,230.1,3,FALSE
NY,115,510,no,yes,133.3,185.7,2,FALSE
PA,108,510,no,yes,170.7,109.9,3,FALSE
VT,107,510,no,no,189.7,156.1,5,FALSE
NC,161,415,no,no,322.3,230.4,2,TRUE
CT,147,415,no,no,124.4,320.9,2,FALSE
MO,107,415,no,no,146.9,114.3,3,FALSE
WV,120,510,no,no,192.6,206.4,1,FALSE
NJ,107,408,no,yes,96.3,179.6,1,FALSE
AK,58,510,no,no,131.9,167.6,3,FALSE
LA,91,408,no,no,147.2,175.2,2,FALSE
AL,13,415,no,no,143.1,239.6,2,FALSE
IN,104,408,no,no,280.4,179.4,5,FALSE
MA,93,415,no,yes,237.2,213.1,1,FALSE
DE,95,510,no,no,184.2,181.6,2,FALSE
SC,104,415,no,no,109.1,187.1,3,FALSE
NH,35,408,no,no,138.1,158.2,5,TRUE
LA,62,415,no,no,186.8,207.6,3,FALSE
MS,143,510,no,no,155.4,290.9,1,FALSE
NM,62,415,no,no,245.3,122.9,4,FALSE
WA,60,415,yes,no,205.9,277.4,0,TRUE
SC,41,510,no,no,207.2,214.1,1,FALSE
MT,34,415,no,yes,151.5,248.7,2,FALSE
ME,56,408,no,no,221.9,278.2,0,TRUE
NM,183,415,no,no,190,246.6,1,FALSE
AZ,94,415,no,no,220.8,156.2,2,FALSE
CT,73,415,no,yes,173.7,204,2,FALSE
IL,123,408,no,no,114.8,150,2,FALSE
IN,64,408,no,no,113.8,192.3,3,FALSE
AR,127,415,yes,no,143.2,179.5,4,TRUE
RI,33,415,no,no,184.4,203.8,3,FALSE
ND,27,415,no,no,227.4,248,1,FALSE
NH,123,408,no,no,224,210.7,0,FALSE
NV,148,510,no,no,216.2,185.7,2,FALSE
UT,81,415,no,no,129.9,230.1,0,FALSE
NC,122,510,no,yes,230.1,287.6,2,FALSE
MI,52,415,no,no,204.4,273.2,1,FALSE
WI,91,408,no,yes,216.6,173.1,1,FALSE
AR,54,415,no,no,247.5,225.4,2,TRUE
NH,152,510,no,no,228.1,136.4,1,FALSE
TX,201,415,no,no,225.9,299.1,1,TRUE
ID,78,415,no,no,103.5,117.9,4,TRUE
CT,67,415,no,no,115.5,252.2,0,FALSE
NH,100,408,no,no,218.8,148.3,1,FALSE
WY,41,510,no,no,223.8,244.8,3,FALSE
OR,133,415,no,no,143.8,184,3,FALSE
SC,36,408,no,yes,29.9,129.1,2,FALSE
MD,51,510,no,yes,276.7,203.7,0,FALSE
NY,122,415,no,no,141.4,146.4,0,FALSE
NM,84,408,no,yes,153.9,140.7,1,FALSE
LA,91,415,no,no,190.5,205.5,0,FALSE
UT,110,408,no,no,192.6,178.9,1,FALSE
AL,91,408,yes,no,151.8,103.6,1,FALSE
DE,121,408,no,no,215.6,192.9,5,FALSE
WV,109,415,no,no,180,229,3,FALSE
KY,95,510,no,no,157.3,197.5,2,FALSE
NC,72,415,no,no,196.5,158.6,0,FALSE
WV,73,415,no,no,240.3,162.5,0,FALSE
AZ,108,415,no,no,193.3,154.7,3,FALSE
WV,58,408,no,yes,211.9,274.4,1,FALSE
ND,148,415,yes,no,218.7,155.6,1,FALSE
WA,76,510,yes,no,246.8,206.3,0,TRUE
ID,103,415,no,no,174.7,148,6,TRUE
CT,87,415,no,no,240,134.1,0,TRUE
OK,35,510,no,yes,181.2,177.6,2,FALSE
IA,88,415,no,no,113.7,165.1,1,FALSE
NE,67,415,no,yes,174.7,160.6,0,FALSE
ID,77,510,no,yes,211.1,223.5,2,FALSE
OR,124,510,no,no,169.3,178.6,1,FALSE
SD,30,415,no,no,247.4,175.9,0,FALSE
DE,53,415,no,yes,131.2,227.4,2,FALSE
WA,152,510,no,no,161.4,163.6,1,FALSE
CT,100,510,yes,no,107.2,86.8,1,FALSE
MN,59,408,no,yes,211.9,202.9,1,FALSE
WA,143,510,no,no,160.4,285.9,3,FALSE
PA,142,510,no,yes,230.7,256.8,1,FALSE
ID,105,408,no,no,232.6,253.4,1,FALSE
MS,111,408,no,no,294.7,294.6,1,TRUE
WA,143,510,no,no,133.4,223.9,1,FALSE
DC,93,408,no,yes,306.2,189.7,0,FALSE
KY,79,415,no,no,236.8,186.4,2,FALSE
OH,68,415,yes,yes,125.7,275.9,3,TRUE
TN,93,510,yes,no,168.4,276,1,FALSE
ID,103,415,no,no,70.9,134.5,2,FALSE
WV,144,510,no,yes,105,121.8,0,FALSE
WI,93,415,no,no,152.1,215.5,1,FALSE
OK,149,510,yes,no,180.9,194.9,3,FALSE
WV,23,510,no,yes,156.6,161.5,1,FALSE
SD,221,510,no,yes,180.5,224.1,0,FALSE
KS,164,510,no,yes,238.8,230,1,FALSE
NC,104,415,no,yes,182.1,213.6,2,FALSE
NY,150,415,no,yes,139.6,332.8,2,FALSE
WI,184,408,no,yes,200.3,253.6,0,FALSE
SC,88,408,no,no,153.5,251.7,1,FALSE
UT,61,415,yes,yes,128.2,171.7,3,FALSE
NC,110,408,no,no,159.5,202.3,2,FALSE
IN,115,415,no,no,226.4,276.8,3,TRUE
AR,33,408,no,no,251.9,194.6,2,FALSE
ME,100,510,no,no,264.5,194,2,TRUE
NY,209,415,no,no,153.7,188.6,0,FALSE
OR,27,510,no,no,232.1,210.8,5,FALSE
IL,117,415,no,no,201.9,212.3,1,FALSE
MA,87,408,no,no,186.9,182.6,1,FALSE
CT,129,510,no,yes,196.6,180.6,1,FALSE
WI,142,510,no,no,232.1,168.2,1,FALSE
OK,112,415,no,no,166,74.6,0,FALSE
DE,75,510,no,yes,200.6,164.1,1,FALSE
AZ,97,408,no,yes,141,212,3,FALSE
AK,121,408,no,yes,245,216.9,0,FALSE
MI,142,415,yes,no,140.8,228.6,1,FALSE
WA,121,510,no,no,255.1,266.9,3,TRUE
SD,87,415,no,yes,125,235.3,2,FALSE
SD,34,408,no,no,180.6,280.4,1,FALSE
AK,177,415,yes,no,248.7,172.3,1,TRUE
MA,58,415,no,yes,178.1,236.7,0,FALSE
AR,113,415,yes,no,122.2,131.7,5,TRUE
KS,101,415,no,no,231.3,224.7,1,FALSE
OR,89,415,no,no,111.2,122.1,3,FALSE
NC,77,408,yes,yes,103.2,236.3,0,TRUE
OK,146,510,no,no,138.4,158.9,4,TRUE
NJ,93,415,no,no,146.3,216.6,0,FALSE
OH,160,415,no,no,206.3,241.1,0,FALSE
NM,55,415,no,no,132,279.6,0,FALSE
OH,88,408,no,no,274.6,161.1,2,FALSE
MI,63,510,no,no,185.3,225.3,0,FALSE
KS,127,415,no,yes,154.8,177.2,1,FALSE
IL,57,415,no,yes,179.2,283.2,1,FALSE
RI,138,510,yes,no,286.2,187.2,2,TRUE
AR,115,408,no,no,268,153.6,3,FALSE
NY,171,415,no,no,137.5,198.1,2,FALSE
WY,148,408,no,no,243,191.8,2,FALSE
NC,127,510,no,no,134.9,221.5,1,FALSE
OR,61,415,no,no,234.2,216.7,1,FALSE
VT,131,415,no,no,175.1,171.9,1,FALSE
SD,88,408,no,no,142.2,262.4,1,FALSE
DC,130,510,no,no,132.4,200.3,2,FALSE
RI,89,415,no,yes,97.8,207.2,0,FALSE
ID,82,415,no,no,266.9,229.7,3,TRUE
OK,138,510,no,yes,155.2,268.3,3,FALSE
MN,115,415,no,no,200.2,244.9,1,FALSE
WA,84,415,no,no,289.1,233.8,2,TRUE
WV,117,510,yes,no,198.4,249.5,1,FALSE
NH,60,415,no,no,180.3,208,2,FALSE
WI,62,415,no,no,86.3,238.7,2,FALSE
MD,133,510,no,no,295,223.6,2,TRUE
IN,131,408,no,no,240.9,167.4,3,FALSE
AR,76,408,no,no,107.3,238.2,4,TRUE
UT,100,408,no,no,185,182.5,1,FALSE
DC,99,415,no,yes,244.1,203.4,3,FALSE
AK,99,510,no,no,238.4,246.5,3,FALSE
AZ,48,415,no,yes,141.1,224.7,1,FALSE
KS,57,415,no,no,158.1,115.2,0,FALSE
OH,106,415,no,yes,220.1,222.2,0,FALSE
KS,170,415,no,yes,199.5,135,4,TRUE
SC,78,415,no,no,109.5,286.1,1,FALSE
TN,39,408,no,no,187.2,114.7,1,FALSE
CA,127,510,no,no,107.9,187,0,FALSE
MI,119,510,yes,yes,172.1,223.6,1,TRUE
IN,114,408,no,no,203.8,87.8,1,FALSE
RI,95,408,no,no,160,215.3,0,FALSE
MO,116,408,no,no,51.1,208.6,1,FALSE
TN,110,415,no,no,227.7,170,1,FALSE
CT,74,510,no,no,203.8,205.1,1,FALSE
ME,148,408,no,yes,241.7,165.8,1,FALSE
MD,83,510,no,no,78.1,239.3,1,FALSE
NC,73,408,no,no,187.8,149.2,2,FALSE
SC,111,415,no,yes,127.1,228.3,1,FALSE
CA,84,415,no,no,280,202.2,0,TRUE
LA,75,510,yes,no,153.2,210.8,1,FALSE
WI,114,415,no,yes,137.1,155.7,2,FALSE
IL,71,510,yes,no,186.1,198.6,4,TRUE
IN,58,415,no,yes,224.1,238.8,2,FALSE
AL,106,408,no,yes,83.6,203.9,1,FALSE
OK,172,408,no,no,203.9,234,4,FALSE
IA,45,415,no,no,211.3,165.7,1,FALSE
VT,100,408,yes,no,219.4,225.7,4,FALSE
NY,94,415,no,no,190.4,92,2,FALSE
LA,128,415,no,no,147.7,283.3,2,FALSE
SC,181,408,no,no,229.9,144.4,2,FALSE
ID,127,408,no,no,102.8,143.7,1,FALSE
MO,89,415,no,no,178.7,233.7,1,FALSE
ME,149,415,no,yes,148.5,114.5,0,FALSE
MS,103,510,no,yes,164.1,219.1,0,FALSE
SD,163,415,yes,no,197.2,188.5,1,FALSE
OK,52,415,no,no,124.9,300.5,2,FALSE
WY,89,415,no,no,115.4,209.9,3,FALSE
GA,122,510,yes,no,140,196.4,4,TRUE
VT,60,415,no,no,193.9,85,3,FALSE
MD,62,408,no,no,321.1,265.5,4,TRUE
IN,117,415,no,no,118.4,249.3,5,TRUE
WV,159,415,no,no,169.8,197.7,1,FALSE
OH,78,408,no,no,193.4,116.9,2,FALSE
OH,96,415,no,no,106.6,284.8,1,FALSE
SC,79,415,no,no,134.7,189.7,2,FALSE
AZ,192,415,no,yes,156.2,215.5,2,FALSE
WV,68,415,no,no,231.1,153.4,3,FALSE
RI,28,510,no,no,180.8,288.8,2,FALSE
CT,184,510,yes,no,213.8,159.6,2,FALSE
TN,74,415,no,yes,234.4,265.9,0,FALSE
